Provinsi,Komoditas,Tahun,Luas Panen,Produksi
KEP. RIAU,Jagung,2006,436.0,895.0
KEP. RIAU,Jagung,2007,439.0,893.0
KEP. RIAU,Jagung,2008,531.0,1125.0
KEP. RIAU,Jagung,2009,502.0,1064.0
KEP. RIAU,Jagung,2010,454.0,961.0
KEP. RIAU,Jagung,2011,434.0,923.0
KEP. RIAU,Jagung,2012,390.0,849.0
KEP. RIAU,Jagung,2013,339.0,790.0
KEP. RIAU,Jagung,2014,301.0,703.0
KEP. RIAU,Jagung,2015,203.0,473.0
KEP. RIAU,Jagung,2020,2.75,15.22
KEP. RIAU,Jagung,2021,2.62,12.84
KEP. RIAU,Jagung,2022,2.45,12.59
KEP. RIAU,Jagung,2023,2.64,12.71
LAMPUNG,Jagung,1993,252827.0,579141.0
LAMPUNG,Jagung,1994,249581.0,563069.0
LAMPUNG,Jagung,1995,363678.0,843177.0
LAMPUNG,Jagung,1996,403264.0,938395.0
LAMPUNG,Jagung,1997,359058.0,1080691.0
LAMPUNG,Jagung,1998,374840.0,1111832.0
LAMPUNG,Jagung,1999,399827.0,1176489.0
LAMPUNG,Jagung,2000,382401.0,1122954.0
LAMPUNG,Jagung,2001,378251.0,1122886.0
LAMPUNG,Jagung,2002,320057.0,989323.0
LAMPUNG,Jagung,2003,330852.0,1087751.0
LAMPUNG,Jagung,2004,364842.0,1216974.0
LAMPUNG,Jagung,2005,411629.0,1439000.0
LAMPUNG,Jagung,2006,33264.0,1183982.0
LAMPUNG,Jagung,2007,369971.0,1346821.0
LAMPUNG,Jagung,2008,387549.0,1809886.0
LAMPUNG,Jagung,2009,434542.0,2067710.0
LAMPUNG,Jagung,2010,447509.0,2126571.0
LAMPUNG,Jagung,2011,380917.0,1817906.0
LAMPUNG,Jagung,2012,360264.0,1760275.0
LAMPUNG,Jagung,2013,346315.0,1760278.0
LAMPUNG,Jagung,2014,338885.0,1719386.0
LAMPUNG,Jagung,2015,293521.0,1502800.0
LAMPUNG,Jagung,2020,156654.98,971957.39
LAMPUNG,Jagung,2021,172107.96,1129111.67
LAMPUNG,Jagung,2022,223859.75,1443095.58
LAMPUNG,Jagung,2023,167856.96,1103357.14
MALUKU,Jagung,1993,18814.0,25069.0
MALUKU,Jagung,1994,14827.0,22616.0
MALUKU,Jagung,1995,14068.0,12966.0
MALUKU,Jagung,1996,11076.0,16670.0
MALUKU,Jagung,1997,11035.0,17101.0
MALUKU,Jagung,1998,6130.0,8404.0
MALUKU,Jagung,1999,7843.0,10870.0
MALUKU,Jagung,2000,4828.0,7092.0
MALUKU,Jagung,2001,6673.0,10351.0
MALUKU,Jagung,2002,4867.0,7096.0
MALUKU,Jagung,2003,5039.0,7895.0
MALUKU,Jagung,2004,5413.0,12477.0
MALUKU,Jagung,2005,6089.0,14262.0
MALUKU,Jagung,2006,6463.0,14888.0
MALUKU,Jagung,2007,6761.0,15685.0
MALUKU,Jagung,2008,8045.0,18924.0
MALUKU,Jagung,2009,6749.0,15859.0
MALUKU,Jagung,2010,6293.0,15273.0
MALUKU,Jagung,2011,4808.0,13875.0
MALUKU,Jagung,2012,4768.0,18281.0
MALUKU,Jagung,2013,3203.0,11940.0
MALUKU,Jagung,2014,3795.0,10568.0
MALUKU,Jagung,2015,3260.0,13947.0
MALUKU,Jagung,2020,4324.52,14934.68
MALUKU,Jagung,2021,3813.08,14691.93
MALUKU,Jagung,2022,2698.04,15687.0
MALUKU,Jagung,2023,2344.5,7153.27
MALUKU UTARA,Jagung,1993,0.0,0.0
MALUKU UTARA,Jagung,1994,0.0,0.0
MALUKU UTARA,Jagung,1995,0.0,0.0
MALUKU UTARA,Jagung,1996,0.0,0.0
MALUKU UTARA,Jagung,1997,0.0,0.0
MALUKU UTARA,Jagung,1998,0.0,0.0
MALUKU UTARA,Jagung,1999,0.0,0.0
MALUKU UTARA,Jagung,2000,0.0,0.0
MALUKU UTARA,Jagung,2001,0.0,0.0
MALUKU UTARA,Jagung,2002,0.0,0.0
MALUKU UTARA,Jagung,2003,2464.0,3778.0
MALUKU UTARA,Jagung,2004,3247.0,5056.0
MALUKU UTARA,Jagung,2005,6090.0,9914.0
MALUKU UTARA,Jagung,2006,6512.0,10727.0
MALUKU UTARA,Jagung,2007,6568.0,10793.0
MALUKU UTARA,Jagung,2008,6834.0,11493.0
MALUKU UTARA,Jagung,2009,10984.0,18229.0
MALUKU UTARA,Jagung,2010,10813.0,20546.0
MALUKU UTARA,Jagung,2011,12733.0,26149.0
MALUKU UTARA,Jagung,2012,11074.0,25543.0
MALUKU UTARA,Jagung,2013,10395.0,29421.0
MALUKU UTARA,Jagung,2014,6462.0,19555.0
MALUKU UTARA,Jagung,2015,3892.0,11728.0
MALUKU UTARA,Jagung,2020,928.0,3816.09
MALUKU UTARA,Jagung,2021,2042.47,10328.93
MALUKU UTARA,Jagung,2022,1694.49,7712.31
MALUKU UTARA,Jagung,2023,1533.24,7226.97
NUSA TENGGARA BARAT,Jagung,1993,26295.0,51650.0
NUSA TENGGARA BARAT,Jagung,1994,27772.0,51647.0
NUSA TENGGARA BARAT,Jagung,1995,29556.0,52197.0
NUSA TENGGARA BARAT,Jagung,1996,34570.0,65472.0
NUSA TENGGARA BARAT,Jagung,1997,36070.0,70702.0
NUSA TENGGARA BARAT,Jagung,1998,39971.0,77412.0
NUSA TENGGARA BARAT,Jagung,1999,35739.0,71005.0
NUSA TENGGARA BARAT,Jagung,2000,31948.0,66216.0
NUSA TENGGARA BARAT,Jagung,2001,24969.0,50777.0
NUSA TENGGARA BARAT,Jagung,2002,28847.0,57785.0
NUSA TENGGARA BARAT,Jagung,2003,31217.0,64228.0
NUSA TENGGARA BARAT,Jagung,2004,33140.0,71276.0
NUSA TENGGARA BARAT,Jagung,2005,39380.0,96458.0
NUSA TENGGARA BARAT,Jagung,2006,40617.0,103963.0
NUSA TENGGARA BARAT,Jagung,2007,42955.0,120612.0
NUSA TENGGARA BARAT,Jagung,2008,59078.0,196263.0
NUSA TENGGARA BARAT,Jagung,2009,81543.0,308863.0
NUSA TENGGARA BARAT,Jagung,2010,61593.0,249005.0
NUSA TENGGARA BARAT,Jagung,2011,89307.0,456915.0
NUSA TENGGARA BARAT,Jagung,2012,117030.0,642674.0
NUSA TENGGARA BARAT,Jagung,2013,110273.0,633773.0
NUSA TENGGARA BARAT,Jagung,2014,126577.0,785864.0
NUSA TENGGARA BARAT,Jagung,2015,143117.0,959973.0
NUSA TENGGARA BARAT,Jagung,2020,145562.61,860494.72
NUSA TENGGARA BARAT,Jagung,2021,156985.86,1019224.88
NUSA TENGGARA BARAT,Jagung,2022,196064.93,1421921.9
NUSA TENGGARA BARAT,Jagung,2023,177649.54,1249261.84
NUSA TENGGARA TIMUR,Jagung,1993,206058.0,366347.0
NUSA TENGGARA TIMUR,Jagung,1994,231247.0,398797.0
NUSA TENGGARA TIMUR,Jagung,1995,254176.0,416362.0
NUSA TENGGARA TIMUR,Jagung,1996,252808.0,551855.0
NUSA TENGGARA TIMUR,Jagung,1997,250460.0,557457.0
NUSA TENGGARA TIMUR,Jagung,1998,231981.0,483793.0
NUSA TENGGARA TIMUR,Jagung,1999,237383.0,493535.0
NUSA TENGGARA TIMUR,Jagung,2000,253224.0,527230.0
NUSA TENGGARA TIMUR,Jagung,2001,258332.0,553298.0
NUSA TENGGARA TIMUR,Jagung,2002,258460.0,580900.0
NUSA TENGGARA TIMUR,Jagung,2003,257724.0,583355.0
NUSA TENGGARA TIMUR,Jagung,2004,264907.0,622811.0
NUSA TENGGARA TIMUR,Jagung,2005,239588.0,552440.0
NUSA TENGGARA TIMUR,Jagung,2006,25241.0,582964.0
NUSA TENGGARA TIMUR,Jagung,2007,217478.0,51436.0
NUSA TENGGARA TIMUR,Jagung,2008,270717.0,673112.0
NUSA TENGGARA TIMUR,Jagung,2009,250536.0,638899.0
NUSA TENGGARA TIMUR,Jagung,2010,244583.0,653620.0
NUSA TENGGARA TIMUR,Jagung,2011,246893.0,524638.0
NUSA TENGGARA TIMUR,Jagung,2012,245323.0,629386.0
NUSA TENGGARA TIMUR,Jagung,2013,270394.0,707642.0
NUSA TENGGARA TIMUR,Jagung,2014,257025.0,647108.0
NUSA TENGGARA TIMUR,Jagung,2015,273194.0,685081.0
NUSA TENGGARA TIMUR,Jagung,2020,107094.89,255452.99
NUSA TENGGARA TIMUR,Jagung,2021,111362.16,285344.59
NUSA TENGGARA TIMUR,Jagung,2022,113624.53,293719.22
NUSA TENGGARA TIMUR,Jagung,2023,99065.5,255903.73
PAPUA,Jagung,1993,3093.0,4017.0
PAPUA,Jagung,1994,3562.0,4204.0
PAPUA,Jagung,1995,5209.0,7627.0
PAPUA,Jagung,1996,5334.0,8251.0
PAPUA,Jagung,1997,6116.0,9269.0
PAPUA,Jagung,1998,3421.0,4978.0
PAPUA,Jagung,1999,3607.0,5443.0
PAPUA,Jagung,2000,4560.0,6910.0
PAPUA,Jagung,2001,5473.0,8609.0
PAPUA,Jagung,2002,4895.0,7940.0
PAPUA,Jagung,2003,3041.0,4839.0
PAPUA,Jagung,2004,4057.0,6040.0
PAPUA,Jagung,2005,3844.0,6164.0
PAPUA,Jagung,2006,4088.0,6843.0
PAPUA,Jagung,2007,4141.0,7053.0
PAPUA,Jagung,2008,4113.0,7155.0
PAPUA,Jagung,2009,3955.0,6787.0
PAPUA,Jagung,2010,3903.0,6834.0
PAPUA,Jagung,2011,3825.0,6885.0
PAPUA,Jagung,2012,3553.0,6393.0
PAPUA,Jagung,2013,3005.0,7034.0
PAPUA,Jagung,2014,3076.0,7282.0
PAPUA,Jagung,2015,2736.0,6666.0
PAPUA,Jagung,2020,2617.97,11120.24
PAPUA,Jagung,2021,3067.83,16119.68
PAPUA,Jagung,2022,3002.53,15140.06
PAPUA,Jagung,2023,2956.92,13778.62
PAPUA BARAT,Jagung,1993,0.0,0.0
PAPUA BARAT,Jagung,1994,0.0,0.0
PAPUA BARAT,Jagung,1995,0.0,0.0
PAPUA BARAT,Jagung,1996,0.0,0.0
PAPUA BARAT,Jagung,1997,0.0,0.0
PAPUA BARAT,Jagung,1998,0.0,0.0
PAPUA BARAT,Jagung,1999,0.0,0.0
PAPUA BARAT,Jagung,2000,0.0,0.0
PAPUA BARAT,Jagung,2001,0.0,0.0
PAPUA BARAT,Jagung,2002,0.0,0.0
PAPUA BARAT,Jagung,2003,0.0,0.0
PAPUA BARAT,Jagung,2004,0.0,0.0
PAPUA BARAT,Jagung,2005,2080.0,3317.0
PAPUA BARAT,Jagung,2006,1953.0,313.0
PAPUA BARAT,Jagung,2007,1518.0,2428.0
PAPUA BARAT,Jagung,2008,1070.0,1711.0
PAPUA BARAT,Jagung,2009,965.0,1585.0
PAPUA BARAT,Jagung,2010,1162.0,1931.0
PAPUA BARAT,Jagung,2011,1278.0,2125.0
PAPUA BARAT,Jagung,2012,1199.0,2049.0
PAPUA BARAT,Jagung,2013,1250.0,2137.0
PAPUA BARAT,Jagung,2014,1421.0,2450.0
PAPUA BARAT,Jagung,2015,1307.0,2264.0
PAPUA BARAT,Jagung,2020,1340.64,5098.77
PAPUA BARAT,Jagung,2021,1099.9,4753.17
PAPUA BARAT,Jagung,2022,1351.48,6481.32
PAPUA BARAT,Jagung,2023,1048.65,4622.86
RIAU,Jagung,1993,10223.0,21699.0
RIAU,Jagung,1994,15484.0,33274.0
RIAU,Jagung,1995,10158.0,21455.0
RIAU,Jagung,1996,17953.0,38853.0
RIAU,Jagung,1997,16320.0,35253.0
RIAU,Jagung,1998,19261.0,41433.0
RIAU,Jagung,1999,25890.0,56317.0
RIAU,Jagung,2000,22253.0,48493.0
RIAU,Jagung,2001,18349.0,39915.0
RIAU,Jagung,2002,17790.0,38588.0
RIAU,Jagung,2003,14581.0,31635.0
RIAU,Jagung,2004,19285.0,42122.0
RIAU,Jagung,2005,16524.0,36421.0
RIAU,Jagung,2006,15539.0,34728.0
RIAU,Jagung,2007,18379.0,4041.0
RIAU,Jagung,2008,21397.0,47959.0
RIAU,Jagung,2009,25016.0,56521.0
RIAU,Jagung,2010,18044.0,41862.0
RIAU,Jagung,2011,14139.0,33197.0
RIAU,Jagung,2012,13284.0,31433.0
RIAU,Jagung,2013,11748.0,28052.0
RIAU,Jagung,2014,12057.0,28651.0
RIAU,Jagung,2015,12425.0,30870.0
RIAU,Jagung,2020,138.92,472.78
RIAU,Jagung,2021,306.22,989.61
RIAU,Jagung,2022,217.27,752.62
RIAU,Jagung,2023,351.45,1070.62
SULAWESI BARAT,Jagung,1993,0.0,0.0
SULAWESI BARAT,Jagung,1994,0.0,0.0
SULAWESI BARAT,Jagung,1995,0.0,0.0
SULAWESI BARAT,Jagung,1996,0.0,0.0
SULAWESI BARAT,Jagung,1997,0.0,0.0
SULAWESI BARAT,Jagung,1998,0.0,0.0
SULAWESI BARAT,Jagung,1999,0.0,0.0
SULAWESI BARAT,Jagung,2000,0.0,0.0
SULAWESI BARAT,Jagung,2001,0.0,0.0
SULAWESI BARAT,Jagung,2002,0.0,0.0
SULAWESI BARAT,Jagung,2003,0.0,0.0
SULAWESI BARAT,Jagung,2004,0.0,0.0
SULAWESI BARAT,Jagung,2005,5231.0,17343.0
SULAWESI BARAT,Jagung,2006,5201.0,18109.0
SULAWESI BARAT,Jagung,2007,7359.0,26633.0
SULAWESI BARAT,Jagung,2008,9110.0,40252.0
SULAWESI BARAT,Jagung,2009,11694.0,58320.0
SULAWESI BARAT,Jagung,2010,13308.0,58020.0
SULAWESI BARAT,Jagung,2011,17372.0,82995.0
SULAWESI BARAT,Jagung,2012,25141.0,122554.0
SULAWESI BARAT,Jagung,2013,26781.0,128327.0
SULAWESI BARAT,Jagung,2014,24341.0,110665.0
SULAWESI BARAT,Jagung,2015,20752.0,100811.0
SULAWESI BARAT,Jagung,2020,2297.16,11239.6
SULAWESI BARAT,Jagung,2021,1575.16,7966.76
SULAWESI BARAT,Jagung,2022,5670.96,30186.61
SULAWESI BARAT,Jagung,2023,5301.65,27644.98
SULAWESI SELATAN,Jagung,1993,296481.0,533577.0
SULAWESI SELATAN,Jagung,1994,300797.0,559093.0
SULAWESI SELATAN,Jagung,1995,343087.0,738935.0
SULAWESI SELATAN,Jagung,1996,337148.0,842332.0
SULAWESI SELATAN,Jagung,1997,321824.0,872070.0
SULAWESI SELATAN,Jagung,1998,338263.0,916585.0
SULAWESI SELATAN,Jagung,1999,241176.0,652223.0
SULAWESI SELATAN,Jagung,2000,241969.0,633020.0
SULAWESI SELATAN,Jagung,2001,191960.0,515405.0
SULAWESI SELATAN,Jagung,2002,205909.0,661005.0
SULAWESI SELATAN,Jagung,2003,213818.0,650832.0
SULAWESI SELATAN,Jagung,2004,196393.0,674716.0
SULAWESI SELATAN,Jagung,2005,206569.0,705995.0
SULAWESI SELATAN,Jagung,2006,206387.0,696084.0
SULAWESI SELATAN,Jagung,2007,262436.0,969955.0
SULAWESI SELATAN,Jagung,2008,285094.0,1195691.0
SULAWESI SELATAN,Jagung,2009,299669.0,1395742.0
SULAWESI SELATAN,Jagung,2010,303375.0,1343044.0
SULAWESI SELATAN,Jagung,2011,297126.0,1420154.0
SULAWESI SELATAN,Jagung,2012,325329.0,1515329.0
SULAWESI SELATAN,Jagung,2013,274046.0,1250202.0
SULAWESI SELATAN,Jagung,2014,289736.0,1490991.0
SULAWESI SELATAN,Jagung,2015,295115.0,1528414.0
SULAWESI SELATAN,Jagung,2020,213791.89,1086933.12
SULAWESI SELATAN,Jagung,2021,185724.95,1033341.18
SULAWESI SELATAN,Jagung,2022,196218.71,1152062.7
SULAWESI SELATAN,Jagung,2023,177861.46,1004274.67
SULAWESI TENGAH,Jagung,1993,12814.0,14647.0
SULAWESI TENGAH,Jagung,1994,11869.0,13716.0
SULAWESI TENGAH,Jagung,1995,19029.0,25925.0
SULAWESI TENGAH,Jagung,1996,18441.0,37453.0
SULAWESI TENGAH,Jagung,1997,12465.0,26986.0
SULAWESI TENGAH,Jagung,1998,20932.0,43815.0
SULAWESI TENGAH,Jagung,1999,28229.0,59980.0
SULAWESI TENGAH,Jagung,2000,23479.0,53323.0
SULAWESI TENGAH,Jagung,2001,20330.0,49095.0
SULAWESI TENGAH,Jagung,2002,21810.0,48498.0
SULAWESI TENGAH,Jagung,2003,22309.0,49177.0
SULAWESI TENGAH,Jagung,2004,22121.0,53450.0
SULAWESI TENGAH,Jagung,2005,26769.0,67618.0
SULAWESI TENGAH,Jagung,2006,25587.0,66433.0
SULAWESI TENGAH,Jagung,2007,40516.0,119324.0
SULAWESI TENGAH,Jagung,2008,38209.0,136907.0
SULAWESI TENGAH,Jagung,2009,46245.0,164282.0
SULAWESI TENGAH,Jagung,2010,42747.0,162306.0
SULAWESI TENGAH,Jagung,2011,41218.0,161810.0
SULAWESI TENGAH,Jagung,2012,37418.0,141649.0
SULAWESI TENGAH,Jagung,2013,34174.0,139266.0
SULAWESI TENGAH,Jagung,2014,41647.0,170203.0
SULAWESI TENGAH,Jagung,2015,32503.0,131123.0
SULAWESI TENGAH,Jagung,2020,14648.4,65595.66
SULAWESI TENGAH,Jagung,2021,14152.43,63514.84
SULAWESI TENGAH,Jagung,2022,22349.74,96199.79
SULAWESI TENGAH,Jagung,2023,18065.17,75939.66
SULAWESI TENGGARA,Jagung,1993,43402.0,81769.0
SULAWESI TENGGARA,Jagung,1994,39255.0,73513.0
SULAWESI TENGGARA,Jagung,1995,39344.0,79858.0
SULAWESI TENGGARA,Jagung,1996,43025.0,83744.0
SULAWESI TENGGARA,Jagung,1997,38065.0,75882.0
SULAWESI TENGGARA,Jagung,1998,44594.0,97308.0
SULAWESI TENGGARA,Jagung,1999,37918.0,77152.0
SULAWESI TENGGARA,Jagung,2000,41882.0,87141.0
SULAWESI TENGGARA,Jagung,2001,28771.0,60385.0
SULAWESI TENGGARA,Jagung,2002,33789.0,68148.0
SULAWESI TENGGARA,Jagung,2003,37927.0,87650.0
SULAWESI TENGGARA,Jagung,2004,35151.0,78147.0
SULAWESI TENGGARA,Jagung,2005,32665.0,73153.0
SULAWESI TENGGARA,Jagung,2006,33343.0,74672.0
SULAWESI TENGGARA,Jagung,2007,40975.0,97037.0
SULAWESI TENGGARA,Jagung,2008,37249.0,93064.0
SULAWESI TENGGARA,Jagung,2009,27214.0,71655.0
SULAWESI TENGGARA,Jagung,2010,29607.0,74840.0
SULAWESI TENGGARA,Jagung,2011,28892.0,67997.0
SULAWESI TENGGARA,Jagung,2012,30884.0,78447.0
SULAWESI TENGGARA,Jagung,2013,27133.0,67578.0
SULAWESI TENGGARA,Jagung,2014,24022.0,60600.0
SULAWESI TENGGARA,Jagung,2015,23945.0,68141.0
SULAWESI TENGGARA,Jagung,2020,25124.41,98972.12
SULAWESI TENGGARA,Jagung,2021,19792.32,78350.27
SULAWESI TENGGARA,Jagung,2022,19674.51,78163.06
SULAWESI TENGGARA,Jagung,2023,18422.44,65519.3
SULAWESI UTARA,Jagung,1993,62350.0,124053.0
SULAWESI UTARA,Jagung,1994,68052.0,135693.0
SULAWESI UTARA,Jagung,1995,79745.0,164431.0
SULAWESI UTARA,Jagung,1996,77606.0,176775.0
SULAWESI UTARA,Jagung,1997,65286.0,140473.0
SULAWESI UTARA,Jagung,1998,73198.0,153878.0
SULAWESI UTARA,Jagung,1999,94012.0,208538.0
SULAWESI UTARA,Jagung,2000,100718.0,224599.0
SULAWESI UTARA,Jagung,2001,68443.0,150459.0
SULAWESI UTARA,Jagung,2002,55650.0,116897.0
SULAWESI UTARA,Jagung,2003,65656.0,144668.0
SULAWESI UTARA,Jagung,2004,66196.0,150128.0
SULAWESI UTARA,Jagung,2005,71644.0,195305.0
SULAWESI UTARA,Jagung,2006,82189.0,242714.0
SULAWESI UTARA,Jagung,2007,115664.0,406759.0
SULAWESI UTARA,Jagung,2008,131791.0,466041.0
SULAWESI UTARA,Jagung,2009,126349.0,450989.0
SULAWESI UTARA,Jagung,2010,121930.0,446144.0
SULAWESI UTARA,Jagung,2011,119850.0,438504.0
SULAWESI UTARA,Jagung,2012,120272.0,440308.0
SULAWESI UTARA,Jagung,2013,122237.0,448002.0
SULAWESI UTARA,Jagung,2014,127475.0,488362.0
SULAWESI UTARA,Jagung,2015,80885.0,300490.0
SULAWESI UTARA,Jagung,2020,42343.67,174417.59
SULAWESI UTARA,Jagung,2021,39055.74,166579.9
SULAWESI UTARA,Jagung,2022,34918.69,119008.39
SULAWESI UTARA,Jagung,2023,26006.08,88471.0
SUMATERA BARAT,Jagung,1993,12713.0,27969.0
SUMATERA BARAT,Jagung,1994,15787.0,36083.0
SUMATERA BARAT,Jagung,1995,20626.0,48115.0
SUMATERA BARAT,Jagung,1996,23676.0,53387.0
SUMATERA BARAT,Jagung,1997,20765.0,47001.0
SUMATERA BARAT,Jagung,1998,29129.0,65701.0
SUMATERA BARAT,Jagung,1999,26140.0,60161.0
SUMATERA BARAT,Jagung,2000,23837.0,56386.0
SUMATERA BARAT,Jagung,2001,18389.0,48820.0
SUMATERA BARAT,Jagung,2002,25644.0,67241.0
SUMATERA BARAT,Jagung,2003,24253.0,85410.0
SUMATERA BARAT,Jagung,2004,32546.0,118170.0
SUMATERA BARAT,Jagung,2005,39762.0,157147.0
SUMATERA BARAT,Jagung,2006,4301.0,202298.0
SUMATERA BARAT,Jagung,2007,43182.0,223233.0
SUMATERA BARAT,Jagung,2008,63219.0,351843.0
SUMATERA BARAT,Jagung,2009,70882.0,404795.0
SUMATERA BARAT,Jagung,2010,59801.0,354262.0
SUMATERA BARAT,Jagung,2011,71116.0,471849.0
SUMATERA BARAT,Jagung,2012,75657.0,495497.0
SUMATERA BARAT,Jagung,2013,81665.0,547417.0
SUMATERA BARAT,Jagung,2014,93097.0,605352.0
SUMATERA BARAT,Jagung,2015,87825.0,602549.0
SUMATERA BARAT,Jagung,2020,65756.37,425025.38
SUMATERA BARAT,Jagung,2021,67159.49,437814.33
SUMATERA BARAT,Jagung,2022,84565.06,569450.41
SUMATERA BARAT,Jagung,2023,78815.58,483055.73
SUMATERA SELATAN,Jagung,1993,22853.0,48036.0
SUMATERA SELATAN,Jagung,1994,20014.0,36299.0
SUMATERA SELATAN,Jagung,1995,39165.0,82707.0
SUMATERA SELATAN,Jagung,1996,40307.0,85141.0
SUMATERA SELATAN,Jagung,1997,50777.0,108450.0
SUMATERA SELATAN,Jagung,1998,48763.0,105309.0
SUMATERA SELATAN,Jagung,1999,52995.0,116020.0
SUMATERA SELATAN,Jagung,2000,41280.0,94528.0
SUMATERA SELATAN,Jagung,2001,28831.0,68769.0
SUMATERA SELATAN,Jagung,2002,21751.0,53436.0
SUMATERA SELATAN,Jagung,2003,21404.0,59261.0
SUMATERA SELATAN,Jagung,2004,23859.0,65234.0
SUMATERA SELATAN,Jagung,2005,26884.0,75566.0
SUMATERA SELATAN,Jagung,2006,25199.0,73896.0
SUMATERA SELATAN,Jagung,2007,25908.0,84081.0
SUMATERA SELATAN,Jagung,2008,31716.0,101439.0
SUMATERA SELATAN,Jagung,2009,31693.0,113167.0
SUMATERA SELATAN,Jagung,2010,33769.0,125796.0
SUMATERA SELATAN,Jagung,2011,32965.0,125688.0
SUMATERA SELATAN,Jagung,2012,28617.0,112917.0
SUMATERA SELATAN,Jagung,2013,32558.0,167457.0
SUMATERA SELATAN,Jagung,2014,31939.0,191974.0
SUMATERA SELATAN,Jagung,2015,46315.0,289007.0
SUMATERA SELATAN,Jagung,2020,35073.88,211735.52
SUMATERA SELATAN,Jagung,2021,51690.6,316505.64
SUMATERA SELATAN,Jagung,2022,60187.49,460321.16
SUMATERA SELATAN,Jagung,2023,49715.37,319803.02
SUMATERA UTARA,Jagung,1993,122039.0,271298.0
SUMATERA UTARA,Jagung,1994,140941.0,311918.0
SUMATERA UTARA,Jagung,1995,165230.0,371578.0
SUMATERA UTARA,Jagung,1996,174000.0,398707.0
SUMATERA UTARA,Jagung,1997,198246.0,459715.0
SUMATERA UTARA,Jagung,1998,183332.0,509809.0
SUMATERA UTARA,Jagung,1999,199355.0,619667.0
SUMATERA UTARA,Jagung,2000,221906.0,666764.0
SUMATERA UTARA,Jagung,2001,198709.0,634162.0
SUMATERA UTARA,Jagung,2002,198670.0,640593.0
SUMATERA UTARA,Jagung,2003,210782.0,687360.0
SUMATERA UTARA,Jagung,2004,214885.0,712560.0
SUMATERA UTARA,Jagung,2005,218569.0,735456.0
SUMATERA UTARA,Jagung,2006,200146.0,682024.0
SUMATERA UTARA,Jagung,2007,229882.0,80485.0
SUMATERA UTARA,Jagung,2008,240413.0,1098969.0
SUMATERA UTARA,Jagung,2009,247782.0,1166548.0
SUMATERA UTARA,Jagung,2010,274822.0,1377718.0
SUMATERA UTARA,Jagung,2011,255291.0,1294645.0
SUMATERA UTARA,Jagung,2012,243098.0,1347124.0
SUMATERA UTARA,Jagung,2013,211750.0,1183011.0
SUMATERA UTARA,Jagung,2014,200603.0,1159795.0
SUMATERA UTARA,Jagung,2015,243770.0,1519407.0
SUMATERA UTARA,Jagung,2020,135334.39,783126.62
SUMATERA UTARA,Jagung,2021,153631.83,956938.92
SUMATERA UTARA,Jagung,2022,207756.79,1307477.02
SUMATERA UTARA,Jagung,2023,208488.53,1314467.47
ACEH,Kacang Hijau,1993,0.0,0.0
ACEH,Kacang Hijau,1994,0.0,0.0
ACEH,Kacang Hijau,1995,0.0,0.0
ACEH,Kacang Hijau,1996,0.0,0.0
ACEH,Kacang Hijau,1997,4376.0,5288.0
ACEH,Kacang Hijau,1998,5877.0,7091.0
ACEH,Kacang Hijau,1999,3498.0,4271.0
ACEH,Kacang Hijau,2000,3269.0,3986.0
ACEH,Kacang Hijau,2001,1468.0,1785.0
ACEH,Kacang Hijau,2002,3583.0,4242.0
ACEH,Kacang Hijau,2003,3125.0,3728.0
ACEH,Kacang Hijau,2004,5008.0,6132.0
ACEH,Kacang Hijau,2005,4261.0,4855.0
ACEH,Kacang Hijau,2006,2927.0,3373.0
ACEH,Kacang Hijau,2007,3076.0,3395.0
ACEH,Kacang Hijau,2008,1703.0,1777.0
ACEH,Kacang Hijau,2009,1278.0,1341.0
ACEH,Kacang Hijau,2010,1097.0,1164.0
ACEH,Kacang Hijau,2011,1453.0,1507.0
ACEH,Kacang Hijau,2012,1371.0,1453.0
ACEH,Kacang Hijau,2013,903.0,955.0
ACEH,Kacang Hijau,2014,1151.0,1233.0
ACEH,Kacang Hijau,2015,1522.0,1600.0
BALI,Kacang Hijau,1993,0.0,0.0
BALI,Kacang Hijau,1994,0.0,0.0
BALI,Kacang Hijau,1995,0.0,0.0
BALI,Kacang Hijau,1996,0.0,0.0
BALI,Kacang Hijau,1997,2543.0,2073.0
BALI,Kacang Hijau,1998,2765.0,2902.0
BALI,Kacang Hijau,1999,2731.0,2395.0
BALI,Kacang Hijau,2000,2193.0,1932.0
BALI,Kacang Hijau,2001,1730.0,1438.0
BALI,Kacang Hijau,2002,1223.0,1224.0
BALI,Kacang Hijau,2003,1073.0,1026.0
BALI,Kacang Hijau,2004,1352.0,1299.0
BALI,Kacang Hijau,2005,1123.0,1093.0
BALI,Kacang Hijau,2006,1377.0,1260.0
BALI,Kacang Hijau,2007,940.0,873.0
BALI,Kacang Hijau,2008,930.0,895.0
BALI,Kacang Hijau,2009,1181.0,1134.0
BALI,Kacang Hijau,2010,764.0,754.0
BALI,Kacang Hijau,2011,983.0,884.0
BALI,Kacang Hijau,2012,1556.0,1528.0
BALI,Kacang Hijau,2013,1129.0,1186.0
BALI,Kacang Hijau,2014,801.0,941.0
BALI,Kacang Hijau,2015,560.0,516.0
BANTEN,Kacang Hijau,1993,0.0,0.0
BANTEN,Kacang Hijau,1994,0.0,0.0
BANTEN,Kacang Hijau,1995,0.0,0.0
BANTEN,Kacang Hijau,1996,0.0,0.0
